Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
28191480,06/05/2014 01:20:00 PM,06/06/2014 12:00:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10037,,,,,WEST 135 STREET,LENOX AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,06/06/2014 12:00:00 PM,10 MANHATTAN,,MANHATTAN,1000622,235883,PHONE,Unspecified,MANHATTAN,,,,,,,,40.81410492226009,-73.94085393110794,"(40.81410492226009, -73.94085393110794)"
28174731,06/02/2014 12:52:00 PM,06/03/2014 12:00:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11355,43-29 MAIN STREET,MAIN STREET,DAHLIA AVENUE,ELDER AVENUE,,,ADDRESS,Flushing,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/03/2014 12:00:00 PM,07 QUEENS,4051400056,QUEENS,1032395,213197,PHONE,Unspecified,QUEENS,,,,,,,,40.75172198555327,-73.82623244164623,"(40.75172198555327, -73.82623244164623)"
28154137,05/30/2014 09:38:00 AM,05/30/2014 12:00:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10027,,,,,WEST 128 STREET,LENOX AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/30/2014 12:00:00 PM,10 MANHATTAN,,MANHATTAN,999729,234275,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80969302047728,-73.94408372189042,"(40.80969302047728, -73.94408372189042)"
28149381,05/30/2014 10:19:00 AM,05/30/2014 12:00:00 PM,DSNY,BCC - Queens West,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11421,,,,,PARK LANE SOUTH,89 STREET,INTERSECTION,Woodhaven,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/30/2014 12:00:00 PM,09 QUEENS,,QUEENS,1024022,193268,PHONE,Unspecified,QUEENS,,,,,,,,40.6970634140314,-73.8565704443063,"(40.6970634140314, -73.8565704443063)"
28142494,05/29/2014 01:38:00 PM,05/30/2014 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10025,2600 BROADWAY,BROADWAY,WEST 98 STREET,WEST 99 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/30/2014 12:00:00 PM,07 MANHATTAN,1018707502,MANHATTAN,992349,229300,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79604785870771,-73.97074920285566,"(40.79604785870771, -73.97074920285566)"
28134505,05/28/2014 04:58:00 PM,05/29/2014 12:00:00 PM,DSNY,Manhattan 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10028,,,,,EAST 84 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/29/2014 12:00:00 PM,08 MANHATTAN,,MANHATTAN,996285,222792,PHONE,Unspecified,MANHATTAN,,,,,,,,40.778180657884434,-73.95654538914386,"(40.778180657884434, -73.95654538914386)"
28117966,05/25/2014 11:52:00 PM,05/27/2014 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10024,,,,,WEST 90 STREET,BROADWAY,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/27/2014 12:00:00 PM,07 MANHATTAN,,MANHATTAN,991293,227403,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79084201128931,-73.97456510009495,"(40.79084201128931, -73.97456510009495)"
27964080,05/02/2014 11:18:00 AM,05/05/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11201,,,,,CLARK STREET,CADMAN PLAZA WEST,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/05/2014 12:00:00 PM,02 BROOKLYN,,BROOKLYN,986644,193217,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69701247905719,-73.99136654075404,"(40.69701247905719, -73.99136654075404)"
27959701,05/01/2014 02:15:00 PM,05/02/2014 12:00:00 PM,DSNY,BCC - Queens West,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11379,,,,,METROPOLITAN AVENUE,74 STREET,INTERSECTION,Middle Village,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,05/02/2014 12:00:00 PM,05 QUEENS,,QUEENS,1017991,199004,PHONE,Unspecified,QUEENS,,,,,,,,40.712832417911116,-73.8782912366146,"(40.712832417911116, -73.8782912366146)"
27956181,05/01/2014 11:08:00 AM,05/02/2014 12:00:00 PM,DSNY,Queens West 04,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11373,,,,,QUEENS BOULEVARD,GRAND AVENUE,INTERSECTION,Elmhurst,,N/A,Closed,,The Department of Sanitation cleaned the location.,05/02/2014 12:00:00 PM,04 QUEENS,,QUEENS,1018151,207719,PHONE,Unspecified,QUEENS,,,,,,,,40.736752343034745,-73.8776701929152,"(40.736752343034745, -73.8776701929152)"
27915564,04/25/2014 11:41:00 AM,04/25/2014 12:00:00 PM,DSNY,Queens West 04,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11373,,,,,QUEENS BOULEVARD,GRAND AVENUE,INTERSECTION,Elmhurst,,N/A,Closed,,The Department of Sanitation cleaned the location.,04/25/2014 12:00:00 PM,04 QUEENS,,QUEENS,1018151,207719,PHONE,Unspecified,QUEENS,,,,,,,,40.736752343034745,-73.8776701929152,"(40.736752343034745, -73.8776701929152)"
27894176,04/22/2014 01:22:00 PM,04/23/2014 12:00:00 PM,DSNY,Manhattan 01,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10007,,,,,CHAMBERS STREET,BROADWAY,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/23/2014 12:00:00 PM,Unspecified MANHATTAN,,MANHATTAN,982501,199466,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71416466233701,-74.0063090250317,"(40.71416466233701, -74.0063090250317)"
27885486,04/21/2014 08:13:00 AM,04/21/2014 12:00:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10033,,,,,WEST 185 STREET,PINEHURST AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/21/2014 12:00:00 PM,12 MANHATTAN,,MANHATTAN,1001297,250250,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85353690854553,-73.9383788914449,"(40.85353690854553, -73.9383788914449)"
27875561,04/18/2014 03:54:00 PM,04/18/2014 03:54:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,,,PRINCE STREET,MULBERRY STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/18/2014 03:54:00 PM,02 MANHATTAN,,MANHATTAN,985441,202818,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72336518912059,-73.99570320974436,"(40.72336518912059, -73.99570320974436)"
27875552,04/18/2014 07:34:00 AM,04/18/2014 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,,,BLEECKER STREET,ELIZABETH STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/18/2014 12:00:00 PM,02 MANHATTAN,,MANHATTAN,986179,203578,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72545107465789,-73.99304049719773,"(40.72545107465789, -73.99304049719773)"
27870233,04/18/2014 12:09:00 PM,04/19/2014 12:00:00 PM,DSNY,Queens West 04,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11373,,,,,QUEENS BOULEVARD,GRAND AVENUE,INTERSECTION,Elmhurst,,N/A,Closed,,The Department of Sanitation cleaned the location.,04/19/2014 12:00:00 PM,04 QUEENS,,QUEENS,1018151,207719,PHONE,Unspecified,QUEENS,,,,,,,,40.736752343034745,-73.8776701929152,"(40.736752343034745, -73.8776701929152)"
27856670,04/16/2014 08:31:00 AM,04/16/2014 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,,,BLEECKER STREET,ELIZABETH STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/16/2014 12:00:00 PM,02 MANHATTAN,,MANHATTAN,986179,203578,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72545107465789,-73.99304049719773,"(40.72545107465789, -73.99304049719773)"
27850255,04/15/2014 11:35:00 AM,04/16/2014 12:00:00 PM,DSNY,Queens West 04,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11373,,,,,QUEENS BOULEVARD,GRAND AVENUE,INTERSECTION,Elmhurst,,N/A,Closed,,The Department of Sanitation cleaned the location.,04/16/2014 12:00:00 PM,04 QUEENS,,QUEENS,1018151,207719,PHONE,Unspecified,QUEENS,,,,,,,,40.736752343034745,-73.8776701929152,"(40.736752343034745, -73.8776701929152)"
27840443,04/13/2014 05:52:00 PM,04/14/2014 12:00:00 PM,DSNY,BCC - Bronx,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10472,1106 BOYNTON AVENUE,BOYNTON AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/14/2014 12:00:00 PM,09 BRONX,2037410005,BRONX,1018104,240342,PHONE,Unspecified,BRONX,,,,,,,,40.82629391181716,-73.87767540273677,"(40.82629391181716, -73.87767540273677)"
27830556,04/11/2014 09:19:00 AM,04/11/2014 12:00:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10033,,,,,WEST 185 STREET,PINEHURST AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/11/2014 12:00:00 PM,12 MANHATTAN,,MANHATTAN,1001297,250250,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85353690854553,-73.9383788914449,"(40.85353690854553, -73.9383788914449)"
27828353,04/11/2014 11:58:00 AM,04/11/2014 12:00:00 PM,DSNY,Manhattan 01,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10013,137 CENTRE STREET,CENTRE STREET,WHITE STREET,WALKER STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Pending,,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a compliant or service request.,04/11/2014 12:00:00 PM,01 MANHATTAN,1001970017,MANHATTAN,984069,200556,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71715662253744,-74.00065293584422,"(40.71715662253744, -74.00065293584422)"
27805974,04/08/2014 02:48:00 PM,04/08/2014 02:48:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,,,PRINCE STREET,MULBERRY STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/08/2014 02:48:00 PM,02 MANHATTAN,,MANHATTAN,985441,202818,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72336518912059,-73.99570320974436,"(40.72336518912059, -73.99570320974436)"
27784706,04/04/2014 08:02:00 AM,04/04/2014 12:00:00 PM,DSNY,BCC - Bronx,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10472,1106 BOYNTON AVENUE,BOYNTON AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/04/2014 12:00:00 PM,09 BRONX,2037410005,BRONX,1018104,240342,PHONE,Unspecified,BRONX,,,,,,,,40.82629391181716,-73.87767540273677,"(40.82629391181716, -73.87767540273677)"
27701427,03/23/2014 09:35:00 PM,03/24/2014 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10014,,,,,PERRY STREET,WEST 4 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,03/24/2014 12:00:00 PM,02 MANHATTAN,,MANHATTAN,983324,207253,PHONE,Unspecified,MANHATTAN,,,,,,,,40.735538211866526,-74.0033413557266,"(40.735538211866526, -74.0033413557266)"
27610076,03/10/2014 03:41:00 PM,03/12/2014 12:00:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11365,68-35 FRESH MEADOW LANE,FRESH MEADOW LANE,68 AVENUE,69 AVENUE,,,ADDRESS,Fresh Meadows,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/12/2014 12:00:00 PM,08 QUEENS,4069300001,QUEENS,1041194,206480,PHONE,Unspecified,QUEENS,,,,,,,,40.73323325988932,-73.79453158395755,"(40.73323325988932, -73.79453158395755)"
27586281,03/06/2014 09:51:00 AM,03/07/2014 12:00:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11365,68-35 FRESH MEADOW LANE,FRESH MEADOW LANE,68 AVENUE,69 AVENUE,,,ADDRESS,Fresh Meadows,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/07/2014 12:00:00 PM,08 QUEENS,4069300001,QUEENS,1041194,206480,PHONE,Unspecified,QUEENS,,,,,,,,40.73323325988932,-73.79453158395755,"(40.73323325988932, -73.79453158395755)"
27503233,02/23/2014 08:53:00 AM,05/01/2014 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,,,SLOSSON AVENUE,VICTORY BOULEVARD,SLOSSON AVENUE,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/01/2014 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,951810,162822,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.61352580067004,-74.11684178412183,"(40.61352580067004, -74.11684178412183)"
27469571,02/19/2014 08:21:00 AM,05/01/2014 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,,,SLOSSON AVENUE,VICTORY BOULEVARD,SLOSSON AVENUE,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/01/2014 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,951810,162822,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.61352580067004,-74.11684178412183,"(40.61352580067004, -74.11684178412183)"
27410289,02/12/2014 08:24:00 AM,02/12/2014 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,,,SLOSSON AVENUE,VICTORY BOULEVARD,SLOSSON AVENUE,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",02/12/2014 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,951810,162822,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.61352580067004,-74.11684178412183,"(40.61352580067004, -74.11684178412183)"
27295818,01/30/2014 11:10:00 AM,01/31/2014 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10014,,,PERRY STREET,WEST 4 STREET,PERRY STREET,WEST 4 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,01/31/2014 12:00:00 PM,02 MANHATTAN,,MANHATTAN,983324,207253,PHONE,Unspecified,MANHATTAN,,,,,,,,40.735538211866526,-74.0033413557266,"(40.735538211866526, -74.0033413557266)"
40089219,08/23/2018 08:22:00 AM,08/24/2018 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,,,,,VICTORY BOULEVARD,SLOSSON AVENUE,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,08/24/2018 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,951810,162822,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.61352580067004,-74.11684178412183,"(40.61352580067004, -74.11684178412183)"
40033323,08/17/2018 09:30:00 AM,08/20/2018 12:00:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11363,,,,,LITTLE NECK PARKWAY,NORTHERN BOULEVARD,INTERSECTION,Little Neck,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/20/2018 12:00:00 PM,11 QUEENS,,QUEENS,1057515,220165,PHONE,Unspecified,QUEENS,,,,,,,,40.770674815501955,-73.73549248463317,"(40.770674815501955, -73.73549248463317)"
37296004,09/27/2017 11:44:00 AM,09/28/2017 12:00:00 PM,DSNY,Bronx 04,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10456,1119 GRANT AVENUE,GRANT AVENUE,EAST 166 STREET,MC CLELLAN STREET,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/28/2017 12:00:00 PM,04 BRONX,2024520027,BRONX,1007440,242235,PHONE,Unspecified,BRONX,,,,,,,,40.8315240888859,-73.91620104244413,"(40.8315240888859, -73.91620104244413)"
37205992,09/16/2017 07:44:00 AM,09/16/2017 12:00:00 PM,DSNY,BCC - Queens West,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11379,,,,,METROPOLITAN AVENUE,69 STREET,INTERSECTION,Middle Village,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/16/2017 12:00:00 PM,05 QUEENS,,QUEENS,1015750,198773,PHONE,Unspecified,QUEENS,,,,,,,,40.71220664093859,-73.88637592557048,"(40.71220664093859, -73.88637592557048)"
37201425,09/15/2017 11:18:00 PM,09/18/2017 12:00:00 PM,DSNY,BCC - Brooklyn South,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11234,2266 EAST   60 PLACE,EAST   60 PLACE,STRICKLAND AVENUE,MILL AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/18/2017 12:00:00 PM,18 BROOKLYN,3086510057,BROOKLYN,1008846,161979,PHONE,Unspecified,BROOKLYN,,,,,,,,40.611237186568246,-73.91141363634407,"(40.611237186568246, -73.91141363634407)"
37198897,09/15/2017 06:39:00 PM,09/19/2017 12:00:00 PM,DSNY,Brooklyn North 03,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11205,68 KOSCIUSZKO STREET,KOSCIUSZKO STREET,SPENCER COURT,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/19/2017 12:00:00 PM,03 BROOKLYN,3017830042,BROOKLYN,997376,190836,PHONE,Unspecified,BROOKLYN,,,,,,,,40.690467775553635,-73.95266847610404,"(40.690467775553635, -73.95266847610404)"
37185997,09/13/2017 03:57:00 PM,09/15/2017 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10024,,,,,WEST 90 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,09/15/2017 12:00:00 PM,07 MANHATTAN,,MANHATTAN,992474,226751,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78905142646646,-73.970300867221,"(40.78905142646646, -73.970300867221)"
37161346,09/11/2017 10:34:00 AM,09/15/2017 12:00:00 PM,DSNY,Brooklyn South 10,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11228,,,,,14 AVENUE,BAYRIDGE PARKWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/15/2017 12:00:00 PM,10 BROOKLYN,,BROOKLYN,982799,164785,PHONE,Unspecified,BROOKLYN,,,,,,,,40.618973094152736,-74.00522660956284,"(40.618973094152736, -74.00522660956284)"
37009043,08/22/2017 11:06:00 AM,08/22/2017 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10003,WAVERLY PLACE,WAVERLY PLACE,GREENE STREET,MERCER STREET,,,BLOCKFACE,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/22/2017 12:00:00 PM,02 MANHATTAN,,MANHATTAN,985790,205295,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73016389734226,-73.99444354987047,"(40.73016389734226, -73.99444354987047)"
36991997,08/19/2017 07:14:00 PM,08/21/2017 12:00:00 PM,DSNY,Queens East 12,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11433,,,PARSONS BOULEVARD,ARCHER AVENUE,PARSONS BOULEVARD,ARCHER AVENUE,INTERSECTION,Jamaica,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,08/21/2017 12:00:00 PM,12 QUEENS,,QUEENS,1039726,195270,PHONE,Unspecified,QUEENS,,,,,,,,40.702473911305376,-73.79992086969553,"(40.702473911305376, -73.79992086969553)"
36940231,08/14/2017 08:54:00 AM,08/15/2017 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10024,,,WEST 87 STREET,COLUMBUS AVENUE,WEST 87 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/15/2017 12:00:00 PM,07 MANHATTAN,,MANHATTAN,992092,226063,PHONE,Unspecified,MANHATTAN,,,,,,,,40.787163398128754,-73.97168117772486,"(40.787163398128754, -73.97168117772486)"
36893119,08/07/2017 10:53:00 AM,08/07/2017 12:00:00 PM,DSNY,Manhattan 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10028,,,LEXINGTON AVENUE,EAST 82 STREET,LEXINGTON AVENUE,EAST 82 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/07/2017 12:00:00 PM,08 MANHATTAN,,MANHATTAN,996029,222329,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77691018988725,-73.95747053636883,"(40.77691018988725, -73.95747053636883)"
36726759,07/18/2017 08:04:00 AM,07/20/2017 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10312,4300 HYLAN BOULEVARD,HYLAN BOULEVARD,,,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,07/20/2017 12:00:00 PM,03 STATEN ISLAND,5053190001,STATEN ISLAND,941861,134430,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.535553440657885,-74.15249781480766,"(40.535553440657885, -74.15249781480766)"
36674398,07/10/2017 10:42:00 PM,07/11/2017 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10003,WAVERLY PLACE,WAVERLY PLACE,MERCER STREET,GREENE STREET,,,BLOCKFACE,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,07/11/2017 12:00:00 PM,02 MANHATTAN,,MANHATTAN,985790,205295,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73016389734226,-73.99444354987047,"(40.73016389734226, -73.99444354987047)"
36198935,05/16/2017 10:24:00 AM,05/16/2017 12:00:00 PM,DSNY,Queens West 06,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11374,96-41 QUEENS BOULEVARD,QUEENS BOULEVARD,,,,,ADDRESS,Rego Park,,N/A,Closed,,The Department of Sanitation cleaned the location.,05/16/2017 12:00:00 PM,06 QUEENS,4020880018,QUEENS,1022583,205229,PHONE,Unspecified,QUEENS,,,,,,,,40.72989981521173,-73.86169178761199,"(40.72989981521173, -73.86169178761199)"
36145739,05/08/2017 04:52:00 PM,05/10/2017 12:00:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11365,158-27 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,,,,,ADDRESS,Fresh Meadows,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,05/10/2017 12:00:00 PM,07 QUEENS,4067360001,QUEENS,1036895,208516,PHONE,Unspecified,QUEENS,,,,,,,,40.73884819668353,-73.81002748514669,"(40.73884819668353, -73.81002748514669)"
